BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;Unnamed: 22;addresseid;matrikelnr;ejerlavkode;komkode;ESREjdNr;registreretareal_plot
80;80;Roslev;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16898;Martin Krog;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9197;7870;2007;Fjordvej;56,71928841;9,132817027;1;https://dawa.aws.dk/adresser?q=;Fjordvej 80, 7870 Roslev;https://dawa.aws.dk/adresser?q=Fjordvej 80, 7870 Roslev;https://dawa.aws.dk/adresser?q=Fjordvej 80, 7870 Roslev;0a3f50c5-d8a2-32b8-e044-0003ba298018;2a;840452;0779;144278;194047
81;81;Asaa;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;209599;Kjærsgaard Aps;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9184;9340;2007;Sæbyvej;57,21523466;10,34929646;1;https://dawa.aws.dk/adresser?q=;Sæbyvej 81, 9340 Asaa;https://dawa.aws.dk/adresser?q=Sæbyvej 81, 9340 Asaa;https://dawa.aws.dk/adresser?q=Sæbyvej 81, 9340 Asaa;0a3f50c7-197e-32b8-e044-0003ba298018;10a;550252;0810;12154;130637
81;81;Asaa;Miljøstyrelsen;Denmark;209599;Kjærsgaard Aps;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9184;9340;2011;Sæbyvej;57,16253938;10,41320474;1;https://dawa.aws.dk/adresser?q=;Sæbyvej 81, 9340 Asaa;https://dawa.aws.dk/adresser?q=Sæbyvej 81, 9340 Asaa;https://dawa.aws.dk/adresser?q=Sæbyvej 81, 9340 Asaa;0a3f50c7-197e-32b8-e044-0003ba298018;10a;550252;0810;12154;130637
81;81;Asaa;Miljøstyrelsen;Denmark;209599;Kjærsgaard Aps;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9184;9340;2012;Sæbyvej;57,16253938;10,41320474;1;https://dawa.aws.dk/adresser?q=;Sæbyvej 81, 9340 Asaa;https://dawa.aws.dk/adresser?q=Sæbyvej 81, 9340 Asaa;https://dawa.aws.dk/adresser?q=Sæbyvej 81, 9340 Asaa;0a3f50c7-197e-32b8-e044-0003ba298018;10a;550252;0810;12154;130637
82;82;Bøvlingbjerg;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16551;BRANDBORG SVINECENTER APS;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;793;7650;2007;Bækmarksbrovej;56,42471471;8,250130995;1;https://dawa.aws.dk/adresser?q=;Bækmarksbrovej 82, 7650 Bøvlingbjerg;https://dawa.aws.dk/adresser?q=Bækmarksbrovej 82, 7650 Bøvlingbjerg;https://dawa.aws.dk/adresser?q=Bækmarksbrovej 82, 7650 Bøvlingbjerg;0a3f50be-67e5-32b8-e044-0003ba298018;48c;1260351;0665;69761;52871
82;82;Viborg;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16844;Søvang Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9076;8800;2007;Holstebrovej;56,42662455;9,059842059;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;0;0;0;0;0;0
82;82;Viborg;Miljøstyrelsen;Denmark;16844;Søvang Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9076;8800;2008;Holstebrovej;56,44939802;9,336620979;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;0;0;0;0;0;0
82;82;Viborg;Miljøstyrelsen;Denmark;16844;Søvang Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9076;8800;2009;Holstebrovej;56,44939802;9,336620979;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;0;0;0;0;0;0
82;82;Viborg;Miljøstyrelsen;Denmark;16844;Søvang Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9076;8800;2010;Holstebrovej;56,44939802;9,336620979;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;0;0;0;0;0;0
82;82;Viborg;Miljøstyrelsen;Denmark;16844;Søvang Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9076;8800;2011;Holstebrovej;56,44939802;9,336620979;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;0;0;0;0;0;0
82;82;Viborg;Miljøstyrelsen;Denmark;16844;Søvang Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9076;8800;2012;Holstebrovej;56,44939802;9,336620979;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;https://dawa.aws.dk/adresser?q=Holstebrovej 82, 8800 Viborg;0;0;0;0;0;0
83;83;Hjørring;Miljøstyrelsen;Denmark;123934;PROPRIETÆR HANS CHRISTIAN LUNDEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2429;9800;2009;Ulstrupvej;57,43751381;10,03978177;1;https://dawa.aws.dk/adresser?q=;Ulstrupvej 83, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ulstrupvej 83, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ulstrupvej 83, 9800 Hjørring;0a3f50c8-4b5a-32b8-e044-0003ba298018;10a;2004756;0860;20019;723511
83;83;Vinderup;Miljøstyrelsen;Denmark;66912;John Bjerregaard Petersen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9379;7830;2008;Skivevej;56,53112406;8,815834067;1;https://dawa.aws.dk/adresser?q=;Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;ea80a4d7-bf01-49f9-8064-4c4b41c6adba;17b;1240151;0661;186599;61371
83;83;Vinderup;Miljøstyrelsen;Denmark;66912;John Bjerregaard Petersen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9379;7830;2009;Skivevej;56,53112406;8,815834067;1;https://dawa.aws.dk/adresser?q=;Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;ea80a4d7-bf01-49f9-8064-4c4b41c6adba;17b;1240151;0661;186599;61371
83;83;Vinderup;Miljøstyrelsen;Denmark;66912;John Bjerregaard Petersen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9379;7830;2011;Skivevej;56,53112406;8,815834067;1;https://dawa.aws.dk/adresser?q=;Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;ea80a4d7-bf01-49f9-8064-4c4b41c6adba;17b;1240151;0661;186599;61371
83;83;Vinderup;Miljøstyrelsen;Denmark;66912;John Bjerregaard Petersen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9379;7830;2012;Skivevej;56,53112406;8,815834067;1;https://dawa.aws.dk/adresser?q=;Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Skivevej 83, 7830 Vinderup;ea80a4d7-bf01-49f9-8064-4c4b41c6adba;17b;1240151;0661;186599;61371
84;84;Esbjerg Ø;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;9409;Arla Foods Amba Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2007;Kvaglundvej;55,48856747;8,473227659;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2008;Kvaglundvej;55,48856747;8,473227659;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2009;Kvaglundvej;55,48856747;8,473227659;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2010;Kvaglundvej;55,48856747;8,473227659;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba                   Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2012;Kvaglundvej;55,48906165;8,473221065;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba                   Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2013;Kvaglundvej;55,48906165;8,473221065;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba                   Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2014;Kvaglundvej;55,48906165;8,473221065;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba                   Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2015;Kvaglundvej;55,48906165;8,473221065;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;Miljøstyrelsen;Denmark;9409;Arla Foods Amba                   Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2016;Kvaglundvej;55,48906165;8,473221065;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
84;84;Esbjerg Ø;miljøstyrelsen;Denmark;9409;Arla Foods Amba                   Esbjerg Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;422;6705;2017;Kvaglundvej;55,48906165;8,473221065;1;https://dawa.aws.dk/adresser?q=;Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;https://dawa.aws.dk/adresser?q=Kvaglundvej 84, 6705 Esbjerg Ø;95d54fa8-c452-4421-b474-c750284b473c;5r;2007561;0561;96198;40332
85;85;Gistrup;Miljøstyrelsen;Denmark;237622;OPPELSTRUP ØSTERGÅRD V/O SKÅRHØJ;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3576;9260;2008;Oppelstrupvej;56,94901473;9,994974661;1;https://dawa.aws.dk/adresser?q=;Oppelstrupvej 85, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Oppelstrupvej 85, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Oppelstrupvej 85, 9260 Gistrup;0a3f50ca-7b5d-32b8-e044-0003ba298018;4a;620457;0851;233202;125766
85;85;Gistrup;Miljøstyrelsen;Denmark;237622;OPPELSTRUP ØSTERGÅRD V/O SKÅRHØJ;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3576;9260;2014;Oppelstrupvej;56,94901472;9,994974661;1;https://dawa.aws.dk/adresser?q=;Oppelstrupvej 85, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Oppelstrupvej 85, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Oppelstrupvej 85, 9260 Gistrup;0a3f50ca-7b5d-32b8-e044-0003ba298018;4a;620457;0851;233202;125766
85;85;Gistrup;Miljøstyrelsen;Denmark;237622;OPPELSTRUP ØSTERGÅRD V/O SKÅRHØJ;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3576;9260;2016;Oppelstrupvej;56,94901472;9,994974661;1;https://dawa.aws.dk/adresser?q=;Oppelstrupvej 85, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Oppelstrupvej 85, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Oppelstrupvej 85, 9260 Gistrup;0a3f50ca-7b5d-32b8-e044-0003ba298018;4a;620457;0851;233202;125766
85;85;Tårs;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16891;I/S Christiansen Peter & Henrik Christiansen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9189;9830;2007;Bollervej;57,37463779;10,08975493;1;https://dawa.aws.dk/adresser?q=;Bollervej 85, 9830 Tårs;https://dawa.aws.dk/adresser?q=Bollervej 85, 9830 Tårs;https://dawa.aws.dk/adresser?q=Bollervej 85, 9830 Tårs;0a3f50c8-07f2-32b8-e044-0003ba298018;1a;561155;0860;10849;712286
86;86;Hjørring;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;9257;Arla Foods Amba Hjørring Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;395;9800;2007;Ålborgvej;57,43393385;9,994706542;1;https://dawa.aws.dk/adresser?q=;Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;0a3f50c8-53d3-32b8-e044-0003ba298018;4cy;2004754;0860;9637;35933
86;86;Hjørring;Miljøstyrelsen;Denmark;9257;Arla Foods Amba Hjørring Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;395;9800;2008;Ålborgvej;57,43393385;9,994706542;1;https://dawa.aws.dk/adresser?q=;Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;0a3f50c8-53d3-32b8-e044-0003ba298018;4cy;2004754;0860;9637;35933
86;86;Hjørring;Miljøstyrelsen;Denmark;9257;Arla Foods Amba Hjørring Mejeri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;395;9800;2009;Ålborgvej;57,43393385;9,994706542;1;https://dawa.aws.dk/adresser?q=;Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;0a3f50c8-53d3-32b8-e044-0003ba298018;4cy;2004754;0860;9637;35933
86;86;Hjørring;Miljøstyrelsen;Denmark;9257;Arla Foods Amba Hjørring Oseri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;395;9800;2010;Ålborgvej;57,43393385;9,994706542;1;https://dawa.aws.dk/adresser?q=;Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;0a3f50c8-53d3-32b8-e044-0003ba298018;4cy;2004754;0860;9637;35933
86;86;Hjørring;Miljøstyrelsen;Denmark;9257;Arla Foods Amba Hjørring Osteri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;395;9800;2011;Ålborgvej;57,43373528;9,993685091;1;https://dawa.aws.dk/adresser?q=;Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;0a3f50c8-53d3-32b8-e044-0003ba298018;4cy;2004754;0860;9637;35933
86;86;Hjørring;Miljøstyrelsen;Denmark;9257;Arla Foods Amba Hjørring Osteri;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;395;9800;2012;Ålborgvej;57,43373528;9,993685091;1;https://dawa.aws.dk/adresser?q=;Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Ålborgvej 86, 9800 Hjørring;0a3f50c8-53d3-32b8-e044-0003ba298018;4cy;2004754;0860;9637;35933
86;86;Tarm;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;9453;Mette Nygård Krogsgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4264;6880;2007;Vardevej;55,85135411;8,493280918;1;https://dawa.aws.dk/adresser?q=;Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;d27fd123-90cb-43f8-92c9-b7b3cfa402a8;1o;1200251;0760;5470;469022
86;86;Tarm;Miljøstyrelsen;Denmark;66905;Claus og Mette Krogsgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9372;6880;2008;Vardevej;55,85136317;8,493296773;1;https://dawa.aws.dk/adresser?q=;Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;d27fd123-90cb-43f8-92c9-b7b3cfa402a8;1o;1200251;0760;5470;469022
86;86;Tarm;Miljøstyrelsen;Denmark;66905;Claus og Mette Krogsgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9372;6880;2009;Vardevej;55,85136317;8,493296773;1;https://dawa.aws.dk/adresser?q=;Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;d27fd123-90cb-43f8-92c9-b7b3cfa402a8;1o;1200251;0760;5470;469022
86;86;Tarm;Miljøstyrelsen;Denmark;66905;Claus og Mette Krogsgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9372;6880;2010;Vardevej;55,85136317;8,493296773;1;https://dawa.aws.dk/adresser?q=;Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;d27fd123-90cb-43f8-92c9-b7b3cfa402a8;1o;1200251;0760;5470;469022
86;86;Tarm;Miljøstyrelsen;Denmark;66905;Claus og Mette Krogsgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9372;6880;2011;Vardevej;55,85136316;8,493296773;1;https://dawa.aws.dk/adresser?q=;Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;d27fd123-90cb-43f8-92c9-b7b3cfa402a8;1o;1200251;0760;5470;469022
86;86;Tarm;Miljøstyrelsen;Denmark;66905;Claus og Mette Krogsgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9372;6880;2012;Vardevej;55,85136316;8,493296773;1;https://dawa.aws.dk/adresser?q=;Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;https://dawa.aws.dk/adresser?q=Vardevej 86, 6880 Tarm;d27fd123-90cb-43f8-92c9-b7b3cfa402a8;1o;1200251;0760;5470;469022
